City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
297,Gwadar,PK,2021-10-21 16:43:32,25.1216,62.3254,78.91,72,0,11.27
298,Matagami,CA,2021-10-21 16:43:32,49.7502,-77.6328,33.91,93,90,4.61
299,Moree,AU,2021-10-21 16:43:32,-29.4667,149.85,57.22,88,1,11.5
300,Samarai,PG,2021-10-21 16:43:33,-10.6167,150.6667,80.17,77,20,9.6
301,Skibbereen,IE,2021-10-21 16:43:33,51.55,-9.2667,53.4,73,66,10.58
302,Filadelfia,US,2021-10-21 16:41:59,39.9523,-75.1638,77.11,51,1,5.99
303,Kharela,IN,2021-10-21 16:43:34,25.55,79.8167,74.98,55,0,8.46
304,Carutapera,BR,2021-10-21 16:43:34,-1.195,-46.02,85.05,67,84,6.73
305,Wahiawa,US,2021-10-21 16:43:35,21.5028,-158.0236,70.12,87,75,3.44
306,Clyde River,CA,2021-10-21 16:43:35,70.4692,-68.5914,28.63,80,90,11.5
307,Jacareacanga,BR,2021-10-21 16:43:36,-6.2222,-57.7528,95.14,43,94,2.71
308,Sibolga,ID,2021-10-21 16:43:36,1.7427,98.7792,77.58,85,100,2.91
309,Gao,ML,2021-10-21 16:43:37,16.6362,1.637,97.0,14,18,4.61
310,Dzilam Gonzalez,MX,2021-10-21 16:43:37,21.2833,-88.9333,84.56,66,97,3.29
311,Bhandara,IN,2021-10-21 16:43:37,21.1667,79.65,72.19,56,1,4.63
312,Alofi,NU,2021-10-21 16:42:40,-19.0595,-169.9187,69.69,78,80,4.61
313,Ust-Koksa,RU,2021-10-21 16:43:38,50.2696,85.6108,36.57,60,85,2.01
314,Aklavik,CA,2021-10-21 16:43:39,68.2191,-135.0107,30.92,85,100,5.88
315,Alta Floresta,BR,2021-10-21 16:43:39,-9.8756,-56.0861,93.99,39,66,3.85
316,Lixourion,GR,2021-10-21 16:43:39,38.2019,20.4314,68.0,77,40,0.0
317,Boyolangu,ID,2021-10-21 16:39:03,-8.1181,111.8935,76.46,89,99,3.13
318,Pokaran,IN,2021-10-21 16:43:40,26.9167,71.9167,82.38,33,0,14.61
319,Nome,US,2021-10-21 16:43:40,64.5011,-165.4064,33.87,61,90,6.91
320,Male,MV,2021-10-21 16:38:59,4.1748,73.5089,82.35,78,40,9.22
321,Khawhai,IN,2021-10-21 16:43:41,23.3667,93.1167,56.55,99,56,0.6
322,Flin Flon,CA,2021-10-21 16:43:42,54.7682,-101.865,31.84,69,75,4.61
323,Port Blair,IN,2021-10-21 16:43:43,11.6667,92.75,80.73,81,91,2.01
324,Redlands,US,2021-10-21 16:43:43,34.0556,-117.1825,80.94,25,59,2.21
325,Clovis,US,2021-10-21 16:43:44,36.8252,-119.7029,76.68,47,75,3.44
326,Iqaluit,CA,2021-10-21 16:41:59,63.7506,-68.5145,35.33,69,75,5.99
327,Uddevalla,SE,2021-10-21 16:43:07,58.3478,11.9424,50.22,56,41,4.0
328,Faanui,PF,2021-10-21 16:41:53,-16.4833,-151.75,78.26,75,4,6.33
329,Tiksi,RU,2021-10-21 16:43:45,71.6872,128.8694,14.2,94,100,13.06
330,Kropotkin,RU,2021-10-21 16:43:45,45.4375,40.5756,51.37,62,10,4.72
331,Maldonado,UY,2021-10-21 16:43:18,-34.6667,-54.9167,72.79,47,0,2.3
332,Tazovskiy,RU,2021-10-21 16:43:46,67.4667,78.7,29.01,98,100,2.59
333,Guangyuan,CN,2021-10-21 16:39:14,32.442,105.823,56.73,77,100,2.15
334,Constitucion,CL,2021-10-21 16:43:47,-35.3333,-72.4167,61.11,70,100,13.8
335,Portland,US,2021-10-21 16:40:16,45.5234,-122.6762,63.09,67,90,1.99
336,Qaqortoq,GL,2021-10-21 16:43:47,60.7167,-46.0333,32.5,36,97,4.16
337,Tagusao,PH,2021-10-21 16:43:48,9.1924,117.8141,80.15,80,82,2.08
338,Kozluk,TR,2021-10-21 16:43:48,38.1938,41.4885,59.25,28,0,3.94
339,Whyalla,AU,2021-10-21 16:43:49,-33.0333,137.5833,60.69,77,0,8.05
340,Progreso,MX,2021-10-21 16:43:49,21.2833,-89.6667,87.12,63,100,5.5
341,Nikopol,UA,2021-10-21 16:43:50,47.5712,34.3964,55.27,77,62,17.78
342,Kitimat,CA,2021-10-21 16:43:50,54.0524,-128.6534,44.98,29,100,6.02
343,Port Moresby,PG,2021-10-21 16:43:16,-9.4431,147.1797,75.81,91,18,2.95
344,Dalbandin,PK,2021-10-21 16:43:51,28.8947,64.4101,78.42,19,0,2.48
345,Kununurra,AU,2021-10-21 16:43:52,-15.7667,128.7333,82.38,83,20,6.91
346,Champerico,GT,2021-10-21 16:43:52,14.3,-91.9167,85.35,76,94,7.76
347,Torbay,CA,2021-10-21 16:43:19,47.6666,-52.7314,52.57,74,75,23.02
348,Batticaloa,LK,2021-10-21 16:43:53,7.7102,81.6924,80.94,82,52,9.98
349,Hai Duong,VN,2021-10-21 16:43:53,20.9333,106.3167,68.11,82,100,12.15
350,Vikyrovice,CZ,2021-10-21 16:43:54,49.9779,17.0123,56.84,64,88,12.97
351,Fortuna,US,2021-10-21 16:43:54,40.5982,-124.1573,68.09,70,75,7.0
352,Metro,ID,2021-10-21 16:43:55,-5.1131,105.3067,76.77,88,100,1.25
353,Llanes,ES,2021-10-21 16:43:55,43.4198,-4.7549,61.27,71,73,14.2
354,Kieta,PG,2021-10-21 16:43:55,-6.2167,155.6333,78.66,84,51,3.4
355,Wuwei,CN,2021-10-21 16:43:56,37.9281,102.6414,45.14,36,100,0.92
356,Sudak,UA,2021-10-21 16:43:57,44.85,34.9667,57.27,79,45,13.33
357,Tamandare,BR,2021-10-21 16:43:57,-8.7597,-35.1047,83.41,69,90,12.91
358,Komsomolskiy,UZ,2021-10-21 16:43:58,40.4272,71.7189,54.32,54,86,18.41
359,Virginia Beach,US,2021-10-21 16:43:58,36.8529,-75.978,78.85,51,40,10.36
360,Ossora,RU,2021-10-21 16:43:59,59.2353,163.0719,16.93,79,12,6.98
361,Nuevo Progreso,MX,2021-10-21 16:43:59,23.1667,-97.95,86.54,67,24,1.99
362,Talcahuano,CL,2021-10-21 16:40:18,-36.7167,-73.1167,62.28,67,20,9.22
363,Yuzhou,CN,2021-10-21 16:44:00,34.1628,113.4639,46.67,72,52,1.66
364,San Cristobal,VE,2021-10-21 16:44:02,7.7669,-72.225,77.18,42,27,6.35
365,Marovoay,MG,2021-10-21 16:44:02,-16.1,46.6333,78.94,68,0,7.81
366,Sosnovo-Ozerskoye,RU,2021-10-21 16:44:04,52.5249,111.5418,26.24,87,5,3.74
367,Forio,IT,2021-10-21 16:44:04,40.7342,13.8646,68.29,83,71,19.44
368,Lorengau,PG,2021-10-21 16:44:05,-2.0226,147.2712,80.46,81,100,7.67
369,Pangody,RU,2021-10-21 16:44:05,65.85,74.4859,27.66,81,18,3.04
370,Awbari,LY,2021-10-21 16:44:06,26.5921,12.7805,77.52,30,100,6.51
371,Minab,IR,2021-10-21 16:44:06,27.1467,57.0801,83.7,73,0,2.21
372,Dhidhdhoo,MV,2021-10-21 16:44:07,6.8833,73.1,81.28,78,80,10.07
373,Port Hardy,CA,2021-10-21 16:40:18,50.6996,-127.4199,53.6,82,90,35.68
374,Petropavlovsk-Kamchatskiy,RU,2021-10-21 16:44:08,53.0452,158.6483,16.39,67,0,8.95
375,Kholodnyy,RU,2021-10-21 16:44:08,62.7167,147.95,-14.12,98,52,1.12
376,Nador,MA,2021-10-21 16:44:09,35.174,-2.9287,82.47,43,20,8.05
377,Maua,BR,2021-10-21 16:44:09,-23.6678,-46.4614,71.08,76,85,8.77
378,Kaeo,NZ,2021-10-21 16:44:10,-35.1,173.7833,63.32,98,100,10.58
379,Itoman,JP,2021-10-21 16:44:10,26.1247,127.6694,70.57,96,75,16.11
380,Gorontalo,ID,2021-10-21 16:44:11,0.5412,123.0595,75.65,95,100,3.0
381,Puerto Ayacucho,VE,2021-10-21 16:44:11,5.6639,-67.6236,85.6,69,76,1.59
382,Hami,CN,2021-10-21 16:44:12,42.8,93.45,57.49,19,3,6.17
383,Myaundzha,RU,2021-10-21 16:44:12,63.0494,147.1858,-13.65,96,33,2.17
384,Canete,CL,2021-10-21 16:44:13,-37.8,-73.4,56.98,69,79,9.82
385,Banjar,ID,2021-10-21 16:44:13,-8.19,114.9675,80.46,89,86,4.79
386,Iberia,US,2021-10-21 16:44:14,29.9502,-91.7507,83.05,83,75,3.44
387,Victoria Point,AU,2021-10-21 16:44:14,-27.5833,153.3,70.18,94,46,1.01
388,Moerai,PF,2021-10-21 16:44:15,-22.4333,-151.3333,73.26,71,0,9.15
389,Beyneu,KZ,2021-10-21 16:44:15,45.3167,55.2,44.76,50,97,7.31
390,Damnagar,IN,2021-10-21 16:44:16,21.7,71.5167,78.71,54,1,8.28
391,Tucuman,AR,2021-10-21 16:42:37,-26.8241,-65.2226,82.4,32,0,4.61
392,Phalaborwa,ZA,2021-10-21 16:44:17,-23.943,31.1411,85.28,26,91,6.31
393,Tura,IN,2021-10-21 16:40:13,25.5198,90.2201,67.08,95,53,1.16
394,Pershotravneve,UA,2021-10-21 16:44:17,51.3929,28.8684,58.3,55,75,16.53
395,Abu Dhabi,AE,2021-10-21 16:40:54,24.4667,54.3667,89.71,48,0,11.5
396,Shwebo,MM,2021-10-21 16:44:18,22.5667,95.7,76.75,91,99,7.11
397,Ulladulla,AU,2021-10-21 16:44:18,-35.35,150.4667,58.87,90,99,1.07
398,Matara,LK,2021-10-21 16:44:19,5.9485,80.5353,78.78,88,51,7.47
399,Lavrentiya,RU,2021-10-21 16:43:45,65.5833,-171.0,21.09,91,92,5.26
400,Coruripe,BR,2021-10-21 16:44:19,-10.1256,-36.1756,84.51,68,85,18.05
401,Along,IN,2021-10-21 16:42:34,28.1667,94.7667,69.93,99,97,0.78
402,Bilibino,RU,2021-10-21 16:44:20,68.0546,166.4372,-1.14,99,100,2.64
403,Atemar,RU,2021-10-21 16:44:20,54.181,45.4091,50.18,79,100,17.67
404,Onega,RU,2021-10-21 16:44:21,63.9061,38.1404,42.44,100,100,8.41
405,Belmonte,BR,2021-10-21 16:44:21,-15.8631,-38.8828,80.6,85,100,4.54
406,Bonavista,CA,2021-10-21 16:44:22,48.6499,-53.1147,53.11,81,100,26.44
407,Chemax,MX,2021-10-21 16:44:22,20.65,-87.9333,78.96,87,97,3.65
408,Mayor Pablo Lagerenza,PY,2021-10-21 16:44:23,-19.9309,-60.7718,90.43,28,92,6.55
409,Ca Mau,VN,2021-10-21 16:44:23,9.1769,105.15,76.84,91,100,0.69
410,Yuli,NG,2021-10-21 16:44:24,9.6989,10.2744,83.97,55,38,3.83
411,Fillan,NO,2021-10-21 16:44:24,63.6064,8.9696,46.38,85,100,37.24
412,Nagorsk,RU,2021-10-21 16:44:25,59.3172,50.8078,35.91,98,100,10.22
413,Waddan,LY,2021-10-21 16:44:25,29.1614,16.139,76.93,34,100,9.93
414,Warri,NG,2021-10-21 16:44:26,5.5167,5.75,78.48,86,88,5.57
415,Tokonou,GN,2021-10-21 16:44:26,9.65,-9.7833,78.53,84,93,3.8
416,Mount Gambier,AU,2021-10-21 16:42:12,-37.8333,140.7667,46.31,93,90,2.3
417,Adrar,MR,2021-10-21 16:40:30,20.5022,-10.0711,85.75,10,28,15.12
418,Acapulco,MX,2021-10-21 16:41:42,16.8634,-99.8901,84.02,74,75,2.3
419,Chenzhou,CN,2021-10-21 16:44:27,25.8,113.0333,50.83,97,100,3.53
420,Saveh,IR,2021-10-21 16:44:28,35.0213,50.3566,59.94,47,9,9.26
421,Abu Samrah,SY,2021-10-21 16:44:28,35.3029,37.1841,70.14,32,0,6.67
422,Shevchenkove,UA,2021-10-21 16:44:29,49.6959,37.1735,56.98,51,100,19.33
423,Florianopolis,BR,2021-10-21 16:44:29,-27.6146,-48.5012,70.83,43,20,17.27
424,Dwarka,IN,2021-10-21 16:44:30,22.2394,68.9678,80.51,55,2,9.84
425,Bage,BR,2021-10-21 16:44:30,-31.3314,-54.1069,71.38,40,0,4.61
426,Chicaman,GT,2021-10-21 16:44:31,15.4,-90.7667,70.72,76,95,2.35
427,Pitkyaranta,RU,2021-10-21 16:44:31,61.5734,31.4792,45.52,93,29,9.86
428,Nizhniy Baskunchak,RU,2021-10-21 16:44:32,48.2198,46.8311,49.69,31,99,16.73
429,Broome,US,2021-10-21 16:44:32,42.2506,-75.833,69.01,65,1,1.99
430,Namatanai,PG,2021-10-21 16:44:33,-3.6667,152.4333,78.39,83,35,5.19
431,Dunedin,NZ,2021-10-21 16:44:33,-45.8742,170.5036,49.8,71,54,4.0
432,Puri,IN,2021-10-21 16:40:11,19.8,85.85,81.12,72,48,4.7
433,Bogandinskiy,RU,2021-10-21 16:44:34,56.8937,65.8938,28.67,86,63,6.53
434,Sobolevo,RU,2021-10-21 16:44:34,54.4299,31.8996,53.96,60,100,17.63
435,Pimenta Bueno,BR,2021-10-21 16:44:35,-11.6725,-61.1936,97.2,37,89,5.35
436,Jibuti,DJ,2021-10-21 16:44:35,11.5,42.5,81.82,48,40,10.54
437,Comodoro Rivadavia,AR,2021-10-21 16:44:36,-45.8667,-67.5,58.86,33,0,11.5
438,Codrington,AU,2021-10-21 16:44:36,-38.2667,141.9667,53.62,96,56,3.44
439,Uribia,CO,2021-10-21 16:44:37,11.7139,-72.266,91.17,50,62,19.06
440,Urumqi,CN,2021-10-21 16:44:37,43.801,87.6005,47.35,46,0,4.47
441,Banda Aceh,ID,2021-10-21 16:44:38,5.5577,95.3222,79.2,79,90,3.2
442,Merauke,ID,2021-10-21 16:44:38,-8.4667,140.3333,79.14,77,90,4.25
443,Leningradskiy,RU,2021-10-21 16:44:39,69.3833,178.4167,15.75,91,100,16.15
444,Tiarei,PF,2021-10-21 16:44:39,-17.5333,-149.3333,77.02,80,73,4.56
445,Dingle,PH,2021-10-21 16:44:39,10.9995,122.6711,76.17,92,100,5.21
446,North Platte,US,2021-10-21 16:43:39,41.1239,-100.7654,45.32,70,1,0.0
447,Maningrida,AU,2021-10-21 16:44:40,-12.0667,134.2667,80.47,74,79,7.92
448,Pandan,PH,2021-10-21 16:44:40,14.0453,124.1694,80.11,85,98,7.23
449,Dhanwar,IN,2021-10-21 16:44:41,24.4167,85.9833,69.67,72,5,4.59
450,Port Hawkesbury,CA,2021-10-21 16:44:41,45.6169,-61.3485,58.03,69,75,4.0
451,Manggar,ID,2021-10-21 16:44:42,-2.8833,108.2667,79.5,80,96,2.84
452,Esna,EG,2021-10-21 16:44:42,25.2934,32.554,84.22,23,0,17.4
453,Malatya,TR,2021-10-21 16:44:43,38.5,38.0,42.85,53,0,3.44
454,Pithapuram,IN,2021-10-21 16:44:43,17.1167,82.2667,82.72,91,38,0.89
455,Silifke,TR,2021-10-21 16:44:43,36.3778,33.9344,67.64,55,0,3.13
456,Santo Antonio Do Sudoeste,BR,2021-10-21 16:44:44,-26.0736,-53.7253,75.96,43,24,3.74
457,Praia,CV,2021-10-21 16:42:40,14.9215,-23.5087,90.14,43,0,20.71
458,Luderitz,NA,2021-10-21 16:44:45,-26.6481,15.1594,58.48,85,9,12.91
459,Luau,AO,2021-10-21 16:44:45,-10.7073,22.2247,72.54,76,94,2.48
460,Hay River,CA,2021-10-21 16:44:10,60.8156,-115.7999,37.38,70,20,6.91
461,Chor,PK,2021-10-21 16:44:46,25.5167,69.7667,81.34,54,0,17.0
462,Buenos Aires,AR,2021-10-21 16:42:14,-34.6132,-58.3772,83.01,38,3,8.93
463,Aljezur,PT,2021-10-21 16:44:47,37.3191,-8.8033,65.53,69,16,16.49
464,Monrovia,LR,2021-10-21 16:44:47,6.3005,-10.7969,78.57,78,99,9.98
465,Pacific Grove,US,2021-10-21 16:44:09,36.6177,-121.9166,65.41,90,90,1.99
466,Auki,SB,2021-10-21 16:44:48,-8.7676,160.7034,76.69,88,98,4.36
467,Bukachacha,RU,2021-10-21 16:44:49,52.9833,116.9167,30.29,77,5,1.97
468,Bougouni,ML,2021-10-21 16:44:49,11.417,-7.479,82.56,66,96,3.8
469,Hirara,JP,2021-10-21 16:44:50,24.8,125.2833,76.96,81,100,25.21
470,Saint-Augustin,CA,2021-10-21 16:44:50,51.226,-58.6502,47.57,48,76,16.58
471,Pimentel,PE,2021-10-21 16:44:51,-6.8367,-79.9342,75.49,57,20,3.44
472,Ponta Delgada,PT,2021-10-21 16:44:51,37.7333,-25.6667,70.52,68,20,4.61
473,Lingao,CN,2021-10-21 16:44:52,19.9103,109.6859,70.74,92,100,14.27
474,Kysyl-Syr,RU,2021-10-21 16:44:52,63.8986,122.7617,37.15,97,100,10.89
475,Catamarca,AR,2021-10-21 16:44:53,-28.4696,-65.7852,91.78,29,0,8.01
476,Lure,FR,2021-10-21 16:44:53,47.75,6.5,56.57,62,0,12.66
477,Charcas,MX,2021-10-21 16:44:54,23.1333,-101.1167,67.8,51,29,9.06
478,Vardo,NO,2021-10-21 16:42:51,70.3705,31.1107,35.58,87,75,32.21
479,Imbituba,BR,2021-10-21 16:44:54,-28.24,-48.6703,73.29,63,18,16.15
480,Kudahuvadhoo,MV,2021-10-21 16:44:55,2.6708,72.8944,82.18,69,24,10.67
481,Lanzhou,CN,2021-10-21 16:44:55,36.0564,103.7922,40.28,56,83,1.48
482,Vilyuysk,RU,2021-10-21 16:44:56,63.7553,121.6247,38.03,91,100,12.91
483,Moshi,TZ,2021-10-21 16:44:56,-3.35,37.3333,79.38,64,88,8.88
484,Geelong,AU,2021-10-21 16:41:55,-38.1471,144.3607,63.82,89,80,4.0
485,Rafraf,TN,2021-10-21 16:44:57,37.1904,10.1837,79.11,66,3,3.83
486,Moussoro,TD,2021-10-21 16:44:58,13.6408,16.4901,91.98,33,100,6.71
487,Neuquen,AR,2021-10-21 16:41:28,-38.9516,-68.0591,73.29,31,0,8.05
488,Olinda,BR,2021-10-21 16:44:58,-8.0089,-34.8553,85.73,66,40,10.36
489,Satipo,PE,2021-10-21 16:44:59,-11.2522,-74.6386,93.43,38,20,2.1
490,Voh,NC,2021-10-21 16:45:00,-20.9667,164.7,67.98,91,100,3.38
491,Vryburg,ZA,2021-10-21 16:45:00,-26.9566,24.7284,74.86,30,100,8.32
492,Tsumeb,NA,2021-10-21 16:40:24,-19.2333,17.7167,80.15,30,69,8.86
493,Diamantino,BR,2021-10-21 16:45:01,-14.4086,-56.4461,91.76,44,69,1.5
494,Bowling Green,US,2021-10-21 16:40:19,36.9903,-86.4436,72.91,82,90,9.22
495,Cam Ranh,VN,2021-10-21 16:45:02,11.9214,109.1591,78.76,94,40,2.3
496,Deputatskiy,RU,2021-10-21 16:45:03,69.3,139.9,-0.62,99,100,3.2
497,Turukhansk,RU,2021-10-21 16:45:04,65.8167,87.9833,35.98,89,100,11.79
498,Waingapu,ID,2021-10-21 16:45:05,-9.6567,120.2641,79.79,79,75,3.67
499,Hede,CN,2021-10-21 16:45:05,33.7681,120.2517,49.86,79,60,6.76
500,Fukue,JP,2021-10-21 16:45:07,32.6881,128.8419,65.44,60,100,20.4
501,Safaga,EG,2021-10-21 16:45:07,26.7292,33.9365,78.75,41,4,17.63
502,Santa Maria,BR,2021-10-21 16:45:08,-29.6842,-53.8069,76.3,53,20,4.61
503,Lasa,IT,2021-10-21 16:45:08,46.6166,10.7002,54.01,89,98,3.47
504,Xique-Xique,BR,2021-10-21 16:45:09,-10.8218,-42.7263,89.53,47,51,7.67
505,Atbasar,KZ,2021-10-21 16:45:10,51.8,68.3333,33.91,82,96,16.15
506,Glushkovo,RU,2021-10-21 16:45:10,51.3392,34.6328,56.19,61,95,20.96
507,Sangar,RU,2021-10-21 16:45:11,63.9242,127.4739,20.89,95,100,10.09
508,Aripuana,BR,2021-10-21 16:45:11,-9.1667,-60.6333,96.44,39,70,3.4
509,Bereda,ES,2021-10-21 16:45:12,43.2686,-7.5406,60.01,76,74,3.67
510,Sassandra,CI,2021-10-21 16:45:13,4.95,-6.0833,80.37,79,100,8.21
511,Tupik,RU,2021-10-21 16:45:13,54.4253,119.9327,30.29,73,18,3.27
512,Aquiraz,BR,2021-10-21 16:45:14,-3.9014,-38.3911,89.22,57,57,11.23
513,Santa,PH,2021-10-21 16:45:14,17.486,120.4348,77.45,88,10,3.53
514,Richmond,US,2021-10-21 16:43:53,37.5538,-77.4603,76.24,51,20,3.0
515,Brora,GB,2021-10-21 16:45:15,58.0099,-3.8518,48.43,74,100,25.77
516,Jalu,LY,2021-10-21 16:45:15,29.0331,21.5482,76.5,36,0,9.22
517,Freeport,US,2021-10-21 16:42:44,40.6576,-73.5832,77.38,50,1,1.01
518,Rognan,NO,2021-10-21 16:45:16,67.0953,15.3878,36.88,70,100,9.15
519,Havoysund,NO,2021-10-21 16:45:17,70.9963,24.6622,37.63,77,100,28.16
520,Borovoy,RU,2021-10-21 16:45:17,55.4333,86.0833,49.28,43,0,6.71
521,Mahuva,IN,2021-10-21 16:45:18,21.0914,71.7622,79.38,64,3,7.99
522,Teya,RU,2021-10-21 16:45:19,60.3778,92.6267,35.01,87,81,5.01
523,Dunnville,CA,2021-10-21 16:45:19,42.9001,-79.6163,67.1,71,100,20.36
524,Kataysk,RU,2021-10-21 16:45:20,56.289,62.5841,27.1,85,21,7.25
525,Yilan,TW,2021-10-21 16:45:20,24.757,121.753,73.36,99,100,4.25
526,Folldal,NO,2021-10-21 16:45:21,62.1325,9.9968,30.45,74,91,21.12
527,Kidal,ML,2021-10-21 16:45:21,18.4411,1.4078,95.05,14,2,9.75
528,Yining,CN,2021-10-21 16:45:22,29.0361,114.5636,50.43,94,97,0.78
529,Flinders,AU,2021-10-21 16:45:22,-34.5833,150.8552,64.18,84,99,1.01
530,Hambantota,LK,2021-10-21 16:45:23,6.1241,81.1185,80.1,84,48,11.27
531,Lucapa,AO,2021-10-21 16:45:23,-8.4192,20.7447,74.16,75,100,4.61
532,Inverness,GB,2021-10-21 16:45:24,57.4791,-4.224,46.38,78,40,5.01
533,Gemena,CD,2021-10-21 16:45:25,3.25,19.7667,71.73,98,83,2.86
534,Mandiana,GN,2021-10-21 16:45:25,10.6333,-8.6833,83.32,68,98,0.94
535,Hearst,CA,2021-10-21 16:45:26,49.6835,-83.6665,34.05,55,70,6.64
536,Mabaruma,GY,2021-10-21 16:45:26,8.2,-59.7833,80.11,92,100,7.23
537,Luganville,VU,2021-10-21 16:45:27,-15.5333,167.1667,74.86,94,97,9.24
538,Puqi,CN,2021-10-21 16:45:27,29.7167,113.8833,53.78,80,93,0.89
539,Wonthaggi,AU,2021-10-21 16:45:28,-38.6044,145.5913,60.44,81,80,3.76
540,Ulaanbaatar,MN,2021-10-21 16:45:28,47.9077,106.8832,15.93,79,0,0.0
541,Doka,SD,2021-10-21 16:45:28,13.5167,35.7667,83.17,37,81,2.53
542,Sarangani,PH,2021-10-21 16:45:29,5.4033,125.4636,83.19,73,100,4.34
543,Takoradi,GH,2021-10-21 16:45:30,4.8845,-1.7554,78.13,87,93,8.88
544,Jacmel,HT,2021-10-21 16:45:30,18.2342,-72.5347,89.44,69,42,6.2
545,Nuuk,GL,2021-10-21 16:40:52,64.1835,-51.7216,30.81,86,40,9.22
546,Oyem,GA,2021-10-21 16:45:31,1.5995,11.5793,70.9,89,78,1.43
547,Charters Towers,AU,2021-10-21 16:45:32,-20.1,146.2667,71.82,88,81,9.64
548,Hasaki,JP,2021-10-21 16:45:32,35.7333,140.8333,57.6,65,91,12.44
549,Oxford,GB,2021-10-21 16:45:08,51.7522,-1.256,52.03,64,20,5.75
550,Vuktyl,RU,2021-10-21 16:43:54,63.8567,57.3094,29.62,89,100,15.61
551,Xifeng,CN,2021-10-21 16:45:33,42.7372,124.7222,37.65,56,69,1.74
552,Husavik,IS,2021-10-21 16:45:34,66.0449,-17.3389,35.51,70,29,13.42
553,Yar-Sale,RU,2021-10-21 16:45:34,66.8333,70.8333,28.76,91,24,5.99
554,Natitingou,BJ,2021-10-21 16:45:36,10.3042,1.3796,86.05,58,42,4.61
555,Ketchikan,US,2021-10-21 16:42:33,55.3422,-131.6461,46.87,93,90,5.75
556,Arcata,US,2021-10-21 16:44:10,40.8665,-124.0828,68.36,69,90,1.99
557,Grindavik,IS,2021-10-21 16:45:37,63.8424,-22.4338,45.07,81,75,4.61
558,Neiafu,TO,2021-10-21 16:45:37,-18.65,-173.9833,75.88,78,40,6.91
559,Batouri,CM,2021-10-21 16:45:38,4.4333,14.3667,69.84,97,90,2.13
560,Shingu,JP,2021-10-21 16:43:04,33.7333,135.9833,54.19,81,100,5.17
561,Alice Springs,AU,2021-10-21 16:41:56,-23.7,133.8833,67.55,32,0,0.0
562,Banff,CA,2021-10-21 16:45:08,51.1762,-115.5698,49.91,70,80,5.75
563,Zhezkazgan,KZ,2021-10-21 16:45:39,47.8043,67.7144,34.9,89,95,13.35
564,Port-Gentil,GA,2021-10-21 16:45:39,-0.7193,8.7815,80.56,78,75,14.97
565,Pringsewu,ID,2021-10-21 16:45:40,-5.3582,104.9744,74.73,94,100,2.84
566,Cahul,MD,2021-10-21 16:45:40,45.9075,28.1944,59.22,53,21,13.69
567,Innisfail,AU,2021-10-21 16:45:41,-17.5333,146.0333,74.35,91,83,3.96
568,Linares,CL,2021-10-21 16:45:41,-35.85,-71.6,70.74,45,100,7.45
569,Andenes,NO,2021-10-21 16:45:42,69.3143,16.1194,36.07,64,75,29.93
570,Trapani,IT,2021-10-21 16:45:42,37.8333,12.6667,73.49,73,20,14.97
571,Ponce,PR,2021-10-21 16:42:30,18.073,-66.6185,88.88,68,13,9.4
572,Laguna,US,2021-10-21 16:45:43,38.421,-121.4238,67.64,93,90,0.0
573,Lovington,US,2021-10-21 16:45:44,32.944,-103.3485,69.03,65,78,8.97
